Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:08:03, 30.53,  0.36,  0.31,  0.74, 80.51, 21.41, 84.53, 20.88, 24.37,-86.24,-94.75,22211.75; 36.98, -0.72, -0.24,  1.14, 34.87, -2.74, 56.46,-10.20,-31.63, -3.71,109.34,1610.95
Uptime 00:08:03, 30.58,  0.66,  0.01,  0.73,  2.22,-103.78, 47.77,  0.79, 41.77,-84.22,-106.81,22217.92; 37.02,  0.15, -0.32,  1.30, -1.34,-22.66, 68.27,-13.88,  6.52, -4.08,104.14,1619.83
Uptime 00:08:03, 30.53,  0.64,  0.14,  0.42,-11.63,-12.49, 20.64, 10.64, 55.10,-87.37,-107.33,22220.54; 36.93,  0.04, -0.08,  1.01, 34.43, 17.52,  9.50, -4.35,  2.33,  0.20,104.19,1621.04
Uptime 00:08:04, 30.58,  0.77,  0.14,  0.49,-13.43, 28.08, 38.24,  8.65, 56.88, 89.26,-102.80,22225.43; 36.93,  0.10, -0.02,  1.07,-26.13,  9.05,-14.47, -0.96,  5.11, -3.10,103.14,1619.18
Uptime 00:08:04, 30.62,  0.47,  0.13,  0.87,-30.56,  8.11,126.03,  7.45, 28.07, 83.73,-100.27,22241.82; 36.93, -0.05, -0.20,  1.09,-81.14,  8.43,-21.10,-10.59, -2.56,-13.59,102.20,1616.44
Uptime 00:08:04, 30.58,  0.40, -0.15,  0.79, 56.55,-51.95,125.82, -9.47, 26.37,-87.49,-105.26,22257.79; 36.93,  0.30, -0.14,  1.09, 22.87, 55.75,139.34, -6.98, 15.46,-10.61,106.79,1634.14
Uptime 00:08:04, 30.62,  0.51, -0.01,  0.68,127.36, 43.56, 90.99, -0.61, 36.97,-69.65,-98.39,22269.53; 37.02, -0.39, -0.49,  1.28, 13.19, 58.26, 76.30,-20.24,-15.77, -9.14,112.33,1643.98
Uptime 00:08:04, 30.58,  0.70,  0.16,  0.70, 70.93,-48.75, 76.32,  9.18, 44.22,-59.18,-103.42,22279.30; 37.12, -0.14, -0.15,  1.11,  5.10, 50.79, 50.75, -7.43, -6.98, -8.46,116.60,1650.48
Uptime 00:08:04, 30.62,  0.70, -0.01,  0.74, 37.01, 20.61, 55.59, -0.73, 43.39,-53.37,-99.63,22286.42; 36.93, -0.04, -0.32,  1.25, -0.79,129.17, 55.14,-14.53, -1.55, -8.68,130.50,1657.53
Uptime 00:08:04, 30.58,  0.49, -0.03,  0.70,-34.18,-10.10, 48.00, -2.27, 34.76,-56.90,-99.68,22292.95; 36.93, -0.04, -0.45,  1.23, 14.17, 15.78, 54.90,-20.06, -1.71, -7.02,130.03,1665.00
Uptime 00:08:05, 30.62,  0.61, -0.01,  0.71, -4.67, -9.08, 41.65, -0.45, 40.62,-56.35,-99.63,22298.23; 36.93,  0.09, -0.27,  1.11, -9.52, -8.96,  7.80,-13.87,  4.29, -8.34,126.22,1665.99
Uptime 00:08:05, 30.48,  0.45,  0.05,  0.65, 25.41, -1.66, 82.87,  3.31, 34.72,-51.97,-98.54,22308.84; 37.02,  0.01, -0.25,  1.16,-12.67, 43.60, 40.18,-12.40,  0.47,-10.01,129.16,1671.13
Uptime 00:08:05, 30.62,  0.71,  0.13,  0.77, 38.83, -5.91, 71.39,  6.87, 42.39,-45.85,-98.17,22318.12; 36.93, -0.04, -0.36,  1.21, 22.66, 45.04, 32.79,-16.40, -1.72, -7.26,132.35,1675.40
Uptime 00:08:05, 30.62,  0.28,  0.22,  0.89, 19.86,-41.97, 98.37, 13.17, 17.19,-42.20,-101.77,22330.62; 37.02, -0.19, -0.23,  1.22,-13.54,  8.96, 62.70,-10.69, -8.92, -9.01,131.00,1683.36
Uptime 00:08:05, 30.53,  0.63, -0.08,  0.86, 62.05,-34.67,112.00, -4.07, 36.15,-33.71,-104.78,22344.84; 37.02, -0.08, -0.43,  1.20,-16.03, 23.20,138.85,-19.81, -3.57,-11.22,131.34,1701.00
Uptime 00:08:05, 30.53,  0.79, -0.09,  0.55, 27.02,-24.73, 74.49, -5.13, 54.93,-29.70,-106.93,22354.52; 37.02, -0.00, -0.56,  1.16,  9.53, 18.23, 59.07,-25.58, -0.09,-10.29,131.03,1708.67
Uptime 00:08:05, 30.62,  0.70,  0.09,  0.72, 23.36,  1.36, 68.47,  5.22, 44.02,-26.07,-105.50,22363.29; 37.02, -0.30, -0.46,  1.27,-26.13,-27.28, -9.80,-19.37,-12.52,-13.75,125.24,1707.42
Uptime 00:08:05, 30.58,  0.55,  0.07,  0.59,-44.88, -4.62, 40.55,  4.78, 42.81,-31.17,-104.84,22368.56; 36.93, -0.13, -0.39,  1.09,-24.97,-39.25,-73.19,-19.30, -6.50,-17.05,117.86,1697.90
Uptime 00:08:06, 30.53,  0.68, -0.25,  0.69,-40.81,  6.51,-20.69,-14.46, 42.76,-36.11,-102.75,22365.83; 37.12,  0.05, -0.55,  1.22, 31.64, 16.44,-71.71,-24.33,  1.93,-13.10,117.59,1688.44
Uptime 00:08:06, 30.62,  0.42, -0.07,  0.92,-19.59, 28.75,-41.28, -3.88, 24.61,-37.93,-97.58,22360.54; 37.02,  0.34, -0.40,  1.39,-42.41,-29.94,-48.41,-15.56, 13.08,-18.47,111.23,1682.24
Uptime 00:08:06, 30.67,  0.47, -0.17,  0.71,  5.96, -7.63, 56.67,-11.53, 33.12,-36.64,-97.27,22367.91; 37.02,  0.13, -0.54,  1.18, 46.08, 25.60, 10.17,-24.28,  5.87,-12.71,112.14,1683.56
Uptime 00:08:06, 30.62,  0.59,  0.04,  0.72, 18.15,-27.23, 88.82,  2.73, 39.51,-33.59,-99.50,22379.19; 36.93,  0.20, -0.39,  1.12, 55.80, 34.82, 95.95,-18.83,  9.78, -5.89,114.04,1695.75
Uptime 00:08:06, 30.67,  0.77, -0.12,  0.49,124.73,-46.24,119.54, -7.45, 56.77,-17.42,-104.45,22394.49; 37.12,  0.26, -0.16,  0.98, 64.87, 81.22,135.77, -9.18, 14.92,  2.18,121.65,1713.13
Uptime 00:08:06, 30.62,  0.72,  0.32,  0.93,157.77,-13.45,122.70, 15.19, 36.20,  3.48,-104.81,22410.57; 36.93, -0.40,  0.07,  1.09, -0.56, 73.42, 21.34,  3.33,-20.24,  2.13,129.05,1715.92
Uptime 00:08:06, 30.67,  0.37,  0.09,  0.58, 11.22, 33.42, -3.48,  7.23, 32.24,  4.97,-99.17,22410.12; 36.93, -0.46, -0.18,  1.04, 55.32, 26.44, -3.10, -8.86,-23.61,  8.85,130.25,1715.53
Uptime 00:08:06, 30.62,  0.38,  0.44,  0.74,-29.04,-71.42,-74.25, 28.21, 23.52,  1.79,-106.61,22400.62; 36.98,  0.01,  0.11,  0.87, 79.35,-69.41,-13.73,  7.13,  0.93, 18.69,118.99,1713.78
Uptime 00:08:07, 30.58,  0.74,  0.26,  0.50, 26.38,-49.39,-59.79, 16.38, 52.50,  5.42,-111.77,22392.90; 36.98,  0.10,  0.02,  0.84, 70.63,-28.41,  7.47,  1.05,  7.04, 27.34,112.85,1714.76
Uptime 00:08:07, 30.62,  0.67,  0.56,  0.37, 67.38, 32.00,-45.05, 36.39, 44.70, 14.49,-106.42,22387.14; 36.98,  0.38,  0.12,  0.54,114.20, 59.65,-72.86, 10.62, 34.91, 41.33,117.38,1705.43
Uptime 00:08:07, 30.67,  0.71,  1.22,  0.56,111.54, 92.52, 35.48, 53.46, 27.98, 29.48,-93.06,22391.75; 36.93, -0.00,  0.71,  0.70, 66.48,138.56,-60.89, 45.68, -0.18, 49.89,132.69,1697.51
Uptime 00:08:07, 30.62, -0.05,  0.83,  0.58,  6.80,151.10, 95.24, 54.95, -2.60, 30.83,-72.34,22403.85; 36.84, -0.25,  0.14,  0.32, 13.44,155.81,-52.82, 18.88,-36.16, 50.94,150.15,1690.81
Uptime 00:08:07, 30.58, -0.16,  1.00,  0.57, 58.63,-37.86, 72.79, 59.33, -7.94, 38.76,-75.48,22413.16; 36.98, -0.48,  0.24,  0.15, 16.77,-17.47, 74.17, 25.90,-59.40, 52.54,146.14,1700.30
Uptime 00:08:07, 30.72,  0.28,  1.11,  0.45, 35.16,-121.88,  6.26, 64.33, 13.29, 43.75,-89.77,22413.98; 36.88, -0.18,  0.40,  0.20, 44.34,-67.88, 53.83, 55.85,-22.34, 58.26,135.02,1707.30
Uptime 00:08:07, 30.67,  0.28,  1.03,  0.31, 17.83,-62.70, 19.25, 67.61, 14.80, 46.44,-96.07,22416.42; 36.98, -0.03,  0.36,  0.11, 30.51,-30.40, 27.05, 72.10, -4.17, 62.33,128.62,1710.73
Uptime 00:08:07, 30.62,  0.28,  1.03,  0.21, 15.09, -6.33, 34.85, 70.91, 15.14, 48.81,-95.24,22420.85; 36.98, -0.00,  0.34,  0.13, 18.28, 17.89,  0.81, 68.73, -0.40, 64.73,128.28,1710.84
Uptime 00:08:08, 30.58,  0.14,  1.05,  0.21,  4.19,  7.91, 39.92, 76.56,  7.63, 49.90,-92.48,22426.04; 36.98, -0.07,  0.35,  0.05,  7.47, 21.01, -5.70, 75.93,-11.60, 65.91,128.62,1710.10
Uptime 00:08:08, 30.62,  0.20,  1.06,  0.33, -2.38, -2.52, 43.89, 69.91, 10.14, 50.00,-91.15,22431.70; 37.07, -0.11,  0.36,  0.09,  0.89, 13.91, -2.23, 67.66,-17.06, 66.05,128.14,1709.81
Uptime 00:08:08, 30.67,  0.19,  1.02,  0.28, -2.62,-13.75, 45.74, 71.86,  9.97, 50.11,-91.24,22437.51; 37.07, -0.11,  0.35,  0.14, -4.79,  7.62,  2.82, 63.69,-16.04, 65.41,126.85,1710.17
Uptime 00:08:08, 30.53,  0.21,  1.04,  0.30,  0.64, -8.50, 40.24, 70.79, 10.77, 50.61,-90.71,22442.74; 37.07, -0.10,  0.34,  0.09,  2.34, 11.13,  0.14, 68.51,-16.10, 65.77,126.05,1710.19
Uptime 00:08:08, 30.58,  0.16,  1.04,  0.27,  5.47, -5.45, 42.73, 73.33,  8.33, 51.75,-89.75,22448.21; 36.98, -0.10,  0.35,  0.08,  6.55, 14.44,  2.49, 69.34,-16.31, 66.66,125.67,1710.51
Uptime 00:08:08, 30.62,  0.19,  1.05,  0.27,  2.35,-13.07, 43.08, 72.41,  9.96, 52.46,-89.82,22453.81; 36.98, -0.10,  0.34,  0.07,  3.36,  9.01,  3.04, 70.54,-15.85, 67.17,124.62,1710.90
Uptime 00:08:08, 30.67,  0.19,  1.04,  0.27,  0.86, -4.43, 44.23, 72.30, 10.05, 52.96,-88.77,22459.43; 37.07, -0.11,  0.33,  0.06,  1.93, 16.36,  0.11, 68.45,-18.73, 67.43,124.54,1710.92
Uptime 00:08:09, 30.53,  0.16,  1.09,  0.25,  1.28,-13.63, 46.37, 74.67,  8.34, 53.56,-88.86,22465.32; 37.07, -0.12,  0.36,  0.07, -0.44, 10.70,  4.09, 68.54,-18.92, 67.40,123.76,1711.44
Uptime 00:08:09, 30.72,  0.21,  1.06,  0.28, -3.66,  4.06, 42.82, 71.87, 10.82, 53.46,-86.78,22470.88; 36.98, -0.10,  0.36,  0.09, -0.76, 19.77, -4.55, 69.04,-15.52, 67.33,124.11,1710.84
Uptime 00:08:09, 30.62,  0.19,  1.03,  0.28, -3.02, -4.46, 44.04, 71.84,  9.92, 53.44,-85.81,22476.52; 37.07, -0.12,  0.33,  0.08, -2.03, 14.82, -1.59, 66.59,-19.40, 67.07,123.88,1710.64
Uptime 00:08:09, 30.62,  0.18,  1.06,  0.29, -3.13,-14.67, 46.64, 72.34,  9.21, 53.43,-86.10,22482.45; 37.16, -0.11,  0.35,  0.10, -1.94,  8.84,  4.96, 67.70,-16.24, 66.84,122.82,1711.27
Uptime 00:08:09, 30.62,  0.20,  1.05,  0.31,  1.67, -2.46, 39.97, 70.35, 10.58, 53.98,-84.90,22487.64; 37.07, -0.11,  0.35,  0.10,  4.92, 14.36, -1.57, 66.68,-17.24, 67.46,122.54,1711.07
Uptime 00:08:09, 30.62,  0.14,  1.06,  0.28,  2.99,-12.55, 45.56, 73.47,  7.22, 54.75,-84.92,22493.47; 37.07, -0.14,  0.34,  0.05,  3.82, 10.52,  4.00, 65.88,-22.45, 67.91,121.86,1711.58
Uptime 00:08:09, 30.67,  0.21,  1.04,  0.28,  0.17, -8.79, 41.71, 71.50, 11.01, 55.11,-84.56,22498.90; 37.07, -0.10,  0.33,  0.07,  1.91, 11.59,  1.37, 70.18,-15.59, 68.20,121.21,1711.76
Uptime 00:08:09, 30.62,  0.19,  1.06,  0.27,  0.43, -3.13, 43.66, 72.86,  9.68, 55.51,-83.46,22504.44; 37.16, -0.10,  0.35,  0.06,  0.90, 16.59, -0.28, 71.43,-15.94, 68.37,121.17,1711.72
Uptime 00:08:10, 30.67,  0.17,  1.03,  0.29,  0.98,-11.78, 47.34, 71.96,  9.13, 55.97,-83.45,22510.50; 37.07, -0.12,  0.33,  0.06,  0.09, 13.14,  3.07, 68.43,-19.30, 68.39,120.78,1712.12
Uptime 00:08:10, 30.53,  0.21,  1.06,  0.27,  1.35,-11.30, 45.42, 71.86, 11.00, 56.46,-83.44,22516.41; 37.07, -0.10,  0.34,  0.08,  1.97, 10.82,  4.87, 70.04,-15.68, 68.67,120.06,1712.75
Uptime 00:08:10, 30.58,  0.18,  1.05,  0.27,  1.01, -6.49, 44.23, 72.71,  9.70, 56.91,-82.78,22522.07; 37.07, -0.10,  0.35,  0.06,  3.00, 16.61,  0.14, 71.20,-16.20, 69.10,120.06,1712.77
Uptime 00:08:10, 30.53,  0.21,  1.06,  0.26, -2.49, -8.04, 45.31, 72.66, 10.75, 56.91,-82.34,22527.82; 37.12, -0.10,  0.35,  0.05, -2.52, 12.84,  2.40, 71.86,-15.91, 68.84,119.58,1713.07
Uptime 00:08:10, 30.67,  0.28,  1.00,  0.25, -9.34,  0.78, 33.78, 69.39, 15.14, 55.92,-80.89,22532.42; 37.07, -0.07,  0.33,  0.12,  0.05, 14.81,-10.12, 67.71,-10.83, 68.82,119.38,1711.69
Uptime 00:08:10, 30.62,  0.09,  1.05,  0.34, -1.33, -0.68, 58.26, 71.49,  4.64, 56.06,-79.45,22539.88; 37.07, -0.17,  0.33,  0.03,  4.90, 15.46,  7.01, 61.92,-27.46, 69.30,119.48,1712.59
Uptime 00:08:10, 30.76,  0.15,  1.06,  0.24,  2.05,-30.47, 51.82, 75.20,  7.76, 56.70,-81.84,22546.51; 37.07, -0.08,  0.38,  0.03, -2.21,  4.01, 14.87, 77.58,-11.42, 69.19,117.82,1714.49
Uptime 00:08:10, 30.62,  0.28,  1.05,  0.25,  3.41, -6.43, 45.22, 70.42, 14.65, 57.41,-81.31,22552.34; 37.12, -0.05,  0.35,  0.08,  2.39, 15.36, -0.37, 74.35, -7.96, 69.59,117.57,1714.45
Uptime 00:08:11, 30.58,  0.21,  1.06,  0.25,  0.54, -2.61, 42.33, 72.76, 10.89, 57.78,-80.23,22557.76; 37.16, -0.12,  0.35,  0.06,  2.74, 16.68, -1.92, 68.99,-18.35, 69.93,117.67,1714.20
Uptime 00:08:11, 30.72,  0.24,  1.02,  0.27, -1.51,-15.52, 43.28, 70.64, 12.59, 57.85,-80.85,22563.39; 37.12, -0.09,  0.32,  0.08,  1.03,  9.78,  2.93, 68.83,-15.26, 70.03,116.87,1714.58
Uptime 00:08:11, 30.58,  0.21,  1.04,  0.27, -0.39, -7.78, 41.46, 71.86, 11.07, 58.08,-80.43,22568.69; 37.07, -0.11,  0.33,  0.07,  4.57, 11.88,  0.96, 68.59,-18.19, 70.58,116.39,1714.70
Uptime 00:08:11, 30.62,  0.21,  1.05,  0.25,  0.15,-12.41, 43.57, 72.79, 11.13, 58.39,-80.59,22574.23; 37.12, -0.10,  0.34,  0.06,  1.27,  9.43,  3.31, 70.55,-16.53, 70.74,115.57,1715.12
Uptime 00:08:11, 30.58,  0.20,  1.04,  0.26, -0.70, -7.49, 42.73, 72.65, 10.60, 58.59,-80.15,22579.78; 37.07, -0.11,  0.33,  0.06,  2.02, 12.56,  0.67, 68.92,-18.75, 70.96,115.23,1715.21
Uptime 00:08:11, 30.62,  0.22,  1.06,  0.26, -0.65, -8.96, 43.78, 72.22, 11.14, 58.78,-79.89,22585.38; 37.12, -0.10,  0.35,  0.05,  0.92, 11.40,  2.41, 71.69,-16.27, 71.09,114.68,1715.52
Uptime 00:08:11, 30.67,  0.21,  1.06,  0.26,  0.09, -7.07, 43.34, 72.46, 10.96, 59.06,-79.40,22590.93; 37.12, -0.10,  0.35,  0.07,  2.28, 12.53,  2.05, 70.13,-16.40, 71.35,114.29,1715.78
Uptime 00:08:11, 30.72,  0.21,  1.05,  0.28, -0.61, -5.42, 43.63, 71.70, 10.90, 59.24,-78.72,22596.60; 37.12, -0.11,  0.35,  0.06,  2.63, 14.47,  0.60, 70.06,-17.09, 71.66,114.19,1715.86
Uptime 00:08:12, 30.72,  0.20,  1.05,  0.25, -2.47,-11.57, 45.05, 73.21, 10.52, 59.20,-78.85,22602.55; 37.12, -0.10,  0.34,  0.06, -1.42,  9.57,  3.69, 70.76,-16.21, 71.46,113.47,1716.35
Uptime 00:08:12, 30.58,  0.19,  1.03,  0.27, -1.33, -6.99, 44.50, 72.31, 10.19, 59.29,-78.35,22608.25; 37.12, -0.12,  0.32,  0.06,  1.56, 12.90,  2.87, 68.29,-19.29, 71.59,113.20,1716.71
Uptime 00:08:12, 30.62,  0.22,  1.05,  0.23, -3.81, -1.40, 42.27, 73.05, 11.51, 59.08,-77.20,22613.74; 37.12, -0.09,  0.34,  0.05, -0.21, 17.51, -2.61, 72.80,-14.92, 71.59,113.46,1716.38
Uptime 00:08:12, 30.62,  0.16,  1.05,  0.29, -2.18, -4.99, 40.43, 72.51,  8.40, 59.08,-76.44,22618.88; 37.12, -0.14,  0.33,  0.07,  1.87, 12.06,  0.55, 65.73,-21.61, 71.71,113.13,1716.45
Uptime 00:08:12, 30.72,  0.22,  1.04,  0.25, -6.04,-16.00, 42.47, 72.37, 11.56, 58.58,-77.18,22624.40; 37.12, -0.08,  0.33,  0.04,  0.11,  7.92,  2.43, 74.08,-14.09, 71.77,112.16,1716.76
Uptime 00:08:12, 30.62,  0.17,  1.03,  0.29, -1.52, -2.58, 41.11, 71.99,  9.06, 58.65,-76.14,22629.66; 36.98, -0.14,  0.33,  0.07,  2.14, 14.29, -1.18, 65.51,-21.61, 71.91,112.14,1716.61
Uptime 00:08:12, 30.72,  0.23,  1.06,  0.27, -5.30,-10.30, 41.46, 71.61, 11.87, 58.25,-76.14,22634.93; 37.12, -0.11,  0.32,  0.05,  0.02, 12.12, -0.82, 68.78,-19.60, 71.85,111.80,1716.51
Uptime 00:08:13, 30.67,  0.18,  1.05,  0.28,  0.98, -9.30, 43.94, 72.40,  9.26, 58.66,-75.98,22640.60; 37.21, -0.13,  0.33,  0.06,  1.61, 12.09,  2.70, 66.01,-22.05, 71.94,111.53,1716.85
Uptime 00:08:13, 30.62,  0.22,  1.04,  0.27, -0.32, -7.30, 44.35, 71.56, 11.49, 58.88,-75.60,22646.27; 37.21, -0.11,  0.33,  0.07,  0.49, 12.67,  1.91, 68.59,-17.43, 71.93,111.24,1717.10
Uptime 00:08:13, 30.76,  0.20,  1.04,  0.27, -0.18,-10.10, 44.98, 71.93, 10.75, 59.12,-75.57,22652.03; 37.21, -0.11,  0.32,  0.07,  1.35, 12.18,  3.02, 67.51,-19.05, 72.01,110.92,1717.49
Uptime 00:08:13, 30.72,  0.22,  1.05,  0.28,  2.22,-15.62, 43.30, 71.28, 11.47, 59.64,-76.28,22657.66; 37.12, -0.10,  0.33,  0.04,  7.07,  8.53,  6.12, 71.65,-17.18, 72.91,110.13,1718.28
Uptime 00:08:13, 30.67,  0.19,  1.07,  0.25,  4.11, -8.55, 42.27, 73.56, 10.01, 60.43,-76.02,22663.03; 37.21, -0.12,  0.34,  0.06,  6.17, 11.75,  2.43, 68.34,-19.66, 73.58,109.79,1718.59
Uptime 00:08:13, 30.62,  0.19,  1.07,  0.22, -1.13, -6.68, 46.26, 74.83,  9.76, 60.58,-75.53,22668.95; 37.12, -0.09,  0.36,  0.04, -2.68, 14.78,  2.32, 74.50,-14.42, 73.26,109.73,1718.89
Uptime 00:08:13, 30.58,  0.23,  1.16,  0.26,-15.75, -1.83, 69.24, 73.39, 11.14, 58.83,-74.48,22677.95; 37.12, -0.10,  0.57,  0.13,-51.13, 11.22,  5.05, 73.82, -9.79, 66.76,109.16,1719.54
Uptime 00:08:13, 30.72,  0.62,  1.39,  0.26,-121.17, 52.75,155.20, 64.02, 23.87, 43.85,-66.90,22697.66; 37.12,  0.15,  0.77,  0.07,-165.34, 62.07, -5.15, 78.11, 10.80, 46.41,114.49,1718.89
Uptime 00:08:14, 30.76,  0.26,  0.75,  0.57,-54.43, 23.16,176.93, 49.96, 15.51, 37.04,-62.92,22720.66; 37.12, -0.10,  0.39,  0.60,-152.30, 40.53, 44.46, 32.69, -8.23, 26.73,117.53,1724.67
Uptime 00:08:14, 30.62,  0.32,  0.46,  0.47,-110.85, 99.41,222.03, 38.91, 26.13, 23.17,-49.72,22749.08; 37.12, -0.25, -0.16,  0.48,-166.09, 53.75,-27.18,-16.43,-26.19,  5.04,122.44,1721.19
Uptime 00:08:14, 30.67,  0.25, -0.01,  0.86,-23.07,-10.29, 77.88, -0.94, 16.40, 19.79,-50.34,22759.05; 37.21, -0.30, -0.33,  0.93,-79.42, 13.83,  2.52,-18.72,-16.84, -5.40,122.07,1721.51
Uptime 00:08:14, 30.62,  0.10, -0.02,  0.81, 36.95,-80.00, 54.99, -1.62,  6.95, 24.07,-59.66,22766.20; 37.12, -0.23, -0.41,  1.11, -5.98,-36.14, 62.30,-19.75,-11.20, -6.45,115.25,1729.61
Uptime 00:08:14, 30.67,  0.51, -0.01,  0.82, 51.96,-28.53, 73.59, -0.44, 31.72, 30.05,-62.66,22775.54; 37.12, -0.44, -0.33,  0.98,-33.84, 42.18,167.89,-17.05,-23.04,-10.87,118.65,1750.93
Uptime 00:08:14, 30.72,  0.71,  0.10,  0.64, 13.09,-117.71, 80.38,  6.04, 47.72, 31.21,-77.12,22785.83; 37.16,  0.04, -0.33,  1.27,  8.35,-67.96,151.94,-14.43,  1.55, -9.90,107.72,1770.38
Uptime 00:08:14, 30.67,  0.80, -0.05,  0.20, 69.96,-12.00, 80.03, -3.64, 75.58, 39.43,-78.62,22796.24; 37.02,  0.29, -0.33,  0.95, 35.77, 54.41, 65.57,-18.35, 16.03, -5.51,112.18,1778.91
Uptime 00:08:14, 30.81,  0.69,  0.15,  0.92, 62.63,-12.29,117.85,  7.19, 36.71, 46.58,-79.31,22811.21; 37.12, -0.67, -0.08,  1.17, 12.34,-21.65,-27.65, -3.30,-29.63, -3.93,107.83,1775.40
Uptime 00:08:15, 30.67,  0.79,  0.10,  0.70,-15.27,-29.36, 23.63,  5.55, 48.37, 43.84,-82.37,22814.23; 37.02, -0.12, -0.38,  1.15, 64.00, 32.93,-67.77,-18.27, -5.69,  3.81,109.92,1766.72
Uptime 00:08:15, 30.67,  0.52,  0.16,  0.59,-45.11, 10.74,-28.80, 11.27, 40.55, 37.44,-80.17,22810.49; 37.07, -0.33, -0.18,  0.93, 77.59,-23.76,-62.02,-10.21,-19.09, 13.42,105.08,1758.66
Uptime 00:08:15, 30.62,  0.67,  0.39,  0.67,-108.17,-28.90,-88.95, 22.15, 40.67, 23.57,-83.01,22799.10; 37.02, -0.30,  0.23,  1.03, 55.88,-57.96,-85.24, 12.16,-16.06, 20.40, 96.03,1747.75
Uptime 00:08:15, 30.81,  0.62,  0.14,  0.17, -3.37,-60.24,-158.52, 12.59, 70.14, 22.92,-90.42,22778.49; 37.07,  0.49, -0.01,  0.66,105.70,-167.15,-102.43, -0.51, 36.87, 33.45, 72.08,1734.43
Uptime 00:08:15, 30.67,  0.37,  0.86,  0.46, 99.30, 15.04,-103.76, 55.51, 20.71, 36.03,-87.14,22765.21; 37.07,  0.05,  0.74,  0.19,192.49,-27.99,  6.21, 75.29,  3.52, 58.43, 67.05,1735.23
Uptime 00:08:15, 30.58,  0.53,  1.54,  0.49, 19.19, 27.44, 26.85, 64.91, 18.16, 39.01,-82.32,22768.65; 37.07, -0.10,  0.82,  0.39, 27.58, 17.54,-11.27, 63.86, -6.35, 62.00, 68.04,1733.79
Uptime 00:08:15, 30.72,  0.28,  0.85,  0.40, 16.05, 48.63,  6.15, 59.97, 16.61, 41.48,-74.81,22769.45; 36.98, -0.23,  0.30,  0.18, 60.25, 40.81,-25.02, 45.63,-33.30, 69.35, 72.54,1730.53
Uptime 00:08:15, 30.76,  0.05,  1.02,  0.41, 15.90, 17.56, 30.06, 67.99,  2.87, 43.98,-71.19,22773.27; 37.07, -0.12,  0.33,  0.14, 34.97, 25.78,-10.81, 61.10,-18.72, 73.53, 74.68,1729.16
Uptime 00:08:16, 30.72,  0.18,  1.02,  0.26, -3.05, 22.84, 26.55, 72.88,  9.59, 44.18,-67.11,22776.64; 37.07, -0.07,  0.26,  0.00,  3.03, 36.09,-29.79, 75.88,-14.12, 73.96, 77.96,1725.38
Uptime 00:08:16, 30.67,  0.03,  1.05,  0.40, -1.31, 14.84, 59.91, 69.14,  1.77, 44.51,-63.83,22784.79; 36.98, -0.24,  0.35, -0.01, -8.15, 27.69, -5.51, 55.78,-34.21, 74.68, 83.00,1724.63
Uptime 00:08:16, 30.72,  0.08,  1.04,  0.36,  2.08,-18.49, 64.27, 70.35,  4.14, 45.28,-64.95,22793.01; 37.07, -0.29,  0.32,  0.04, -7.91, 11.07, 18.06, 47.68,-41.72, 73.15, 83.57,1726.94
Uptime 00:08:16, 30.67,  0.26,  1.07,  0.31,-12.82,-31.40, 54.40, 69.34, 12.94, 44.14,-67.88,22800.03; 37.16, -0.14,  0.39,  0.07,-28.26,  1.74,  0.64, 68.37,-18.88, 69.48, 82.49,1727.02
Uptime 00:08:16, 30.62,  0.18,  1.20,  0.37,-19.63, 49.71,120.64, 70.86,  8.23, 42.22,-60.45,22815.47; 37.07, -0.16,  0.51,  0.18,-87.60, 67.31, 23.40, 65.29,-15.98, 58.41, 89.61,1730.02
Uptime 00:08:16, 30.67,  0.50,  0.64,  0.51,-17.16,-69.33, 73.42, 41.88, 31.63, 40.06,-68.57,22824.87; 37.07,  0.18,  0.18,  0.19, 13.55, 24.21, 93.11, 35.50, 34.44, 59.65, 90.16,1741.94
Uptime 00:08:16, 30.62,  0.41,  0.73,  0.45, 82.84, 74.09, 50.98, 50.35, 25.28, 50.82,-58.27,22831.50; 37.16, -0.10,  0.39,  0.36, 41.09, 95.51,  1.05, 46.64,-10.32, 64.62,100.73,1742.07
Uptime 00:08:16, 30.67,  0.41,  1.01,  0.45,  2.75,103.54, 50.29, 59.03, 20.36, 51.32,-44.62,22837.88; 37.12, -0.13,  0.50,  0.30, -1.84, 96.04,-65.04, 57.15,-12.56, 64.25,110.92,1733.81
Uptime 00:08:17, 30.72, -0.19,  0.66,  0.49, 33.67, 14.05,129.98, 51.31,-13.39, 55.55,-41.70,22854.52; 37.16, -0.22,  0.08,  0.09,-40.74, 90.84, 73.50, 18.98,-61.89, 58.23,121.34,1743.22
Uptime 00:08:17, 30.72,  0.37,  0.88,  0.39, 23.39,-28.75, 51.60, 58.55, 21.12, 58.59,-44.95,22861.23; 37.07, -0.21,  0.40,  0.28, -1.54, -3.24,  4.63, 49.08,-23.07, 57.85,118.96,1743.82
